Longitude,Latitude,value
-85.63333333,4.033333333,0
-86.31666667,-0.416666667,0
-114.0666667,-5.016666667,0
-113.8666667,1.483333333,0
-140.25,4.466666667,0
159.25,32.33333333,0
159.2166667,32.31666667,0
-155,5.066666667,0
159.9833333,0.566666667,0
157.0666667,0.866666667,0
154.7666667,0.8,0
152.6166667,1.666666667,0
-21.1,53.86666667,0
-0.066666667,63.46666667,0
-166.5833333,-8.016666667,0
-130.6166667,4.566666667,0
-133.7333333,-1.783333333,0
-137.0666667,-2.516666667,0
-138.85,-0.15,0
-141.1333333,2.533333333,0
-160.5,5.35,0
59.6,17.21666667,0
65.08333333,10.03333333,0
59.95,17.2,0
58.46666667,19.5,0
57.83333333,17.7,0
57.5,17.81666667,0
57.7,17.66666667,0
57.58333333,17.75,0
57.48333333,17.75,0
57.35,17.81666667,0
61.48333333,15.98333333,0
58.36666667,19.23333333,0
58.51666667,19.23333333,0
58.26666667,19.21666667,0
58.35,19.28333333,0
58.48333333,19.51666667,0
58.23333333,19.26666667,0
58.61666667,19.65,0
59.8,16.61666667,0
58.8,17.38333333,0
-88.01666667,0.9,0
139.4166667,32.03333333,0
-54.9,42.46666667,0
-86.55,28.45,1
-92.46666667,23.75,1
-33.13333333,37.21666667,1
-11.61666667,35.05,1
-69.5,32.6,1
-65.11666667,32.28333333,1
-64.7,32.2,1
-63.56666667,17.55,1
-57.13333333,38.91666667,1
-54.03333333,36.9,0
-61.45,34.66666667,1
-64.6,40.76666667,0
-77.76666667,12.4,1
-37.86666667,8.233333333,1
-38.2,22.95,1
-43.8,23.01666667,1
-36.01666667,11.18333333,1
-34.48333333,-28.68333333,1
-57.96666667,-45.3,0
-20.36666667,-40.9,0
8.083333333,-36.5,0
7,-22.98333333,1
-11.78333333,-1.5,1
-16.05,1.75,0
-74.38333333,17,1
-40.51666667,15.48333333,1
-42.15,-50.76666667,0
15.91666667,-35.88333333,0
32.86666667,-29.65,0
43.78333333,-28.43333333,0
66.98333333,-2.45,0
65.51666667,3.866666667,0
58.56666667,8.65,0
57.18333333,10.25,0
56.23333333,11.45,0
48.4,12.86666667,0
45.63333333,12.61666667,0
-85.28333333,6.35,0
-49.06666667,-52.16666667,0
-47.4,-50.38333333,0
-34.4,-9.75,1
-75.91666667,30.51666667,1
-74.61666667,37.01666667,1
-74.15,37.68333333,0
-50.35,17.93333333,1
-48.41666667,17.26666667,1
-40.66666667,13.25,1
-24.68333333,-13.06666667,1
-19.71666667,-15.33333333,1
-15.1,-17.65,1
-11.43333333,-19.36666667,1
-8.95,-21.33333333,1
-4.75,-24.71666667,1
-1.1,-27.86666667,1
10.75,-32.13333333,0
12.58333333,-33.4,0
16.43333333,-33.35,0
31.26666667,-46.5,0
79.56666667,-29.75,0
82.95,-31.05,0
83.81666667,-31.63333333,0
84.85,-32.38333333,0
89.13333333,-33.38333333,0
91.71666667,-30.2,0
92.83333333,-28.88333333,0
95.18333333,-28.01666667,0
99.25,-31.53333333,0
115.1,-35.06666667,0
137.65,-48.08333333,0
153.9833333,-53.4,0
171.5,-46.7,0
-179.25,-47.01666667,0
-41.03333333,-28.83333333,0
-42.45,-27.95,1
-37.23333333,1.966666667,1
-43.4,15.4,1
-46.48333333,23.33333333,1
-51.86666667,30,1
-50.83333333,60.03333333,0
-65.05,28.48333333,1
-55.16666667,-40.56666667,0
-49.86666667,-33.15,0
-18.91666667,12.38333333,1
-28.93333333,24.96666667,0
-34.13333333,27.96666667,1
-36.91666667,29.61666667,1
-41.9,32.75,1
-51.11666667,13.73333333,1
-47.75,4.233333333,1
-36.81666667,-31.35,1
-44.7,-53.58333333,0
-57.61666667,-45.66666667,0
-20.16666667,-32.16666667,1
15.01666667,-32.33333333,0
15.98333333,-33.23333333,0
29.93333333,-38.98333333,0
37.86666667,-37.63333333,0
41.85,-36.11666667,0
46.56666667,-32.43333333,0
48.08333333,-31.2,0
49.55,-29.03333333,0
63.53333333,-20.58333333,0
65.93333333,-21.03333333,0
74.36666667,-22.38333333,0
87.11666667,-25.63333333,0
114.45,-30.56666667,0
113.9833333,-34.31666667,0
118.7833333,-36.11666667,0
140.6166667,-38.56666667,0
141.65,-39.78333333,0
-174.4333333,-20.96666667,0
-161.0666667,-12.78333333,0
-80.23333333,15.03333333,1
-78.36666667,13.23333333,1
-79.35,10.6,1
-83.93333333,-3.583333333,0
-92.88333333,-13.21666667,0
-96.2,-14.1,0
-113.5166667,-17.01666667,0
-114.1833333,-17,0
-121.2,-16.93333333,0
-124.3833333,-16.65,0
172,-0.866666667,0
170.7666667,0.1,0
168.0333333,2.366666667,0
167.0333333,3.116666667,0
140.05,11.85,0
86.35,-20.65,0
76.55,7.116666667,0
74.21666667,7.583333333,0
73.25,8.116666667,0
62.78333333,8.116666667,0
61.06666667,7.433333333,0
59.33333333,6.7,0
60.66666667,6.866666667,0
41.18333333,-6.683333333,0
44.15,-13.13333333,0
42.85,-14.88333333,0
41.1,-16.93333333,0
39.5,-17.9,0
41.6,-19.91666667,0
39.96666667,-23.18333333,0
38.85,-23.36666667,0
37.85,-23.51666667,0
13.28333333,-30.58333333,0
9.583333333,-29.51666667,0
4.683333333,-26.2,1
4.1,-25.76666667,0
4.833333333,-24.56666667,1
10.8,-21.83333333,0
8.383333333,-18.33333333,1
5.533333333,-1.283333333,1
-9.083333333,1.416666667,0
-41.4,29.01666667,1
-60.51666667,11.53333333,1
-132.3666667,41.06666667,0
-176.95,28.3,0
-177.8333333,33.98333333,0
168.7833333,47.95,0
140.5666667,32.96666667,0
132.7833333,4.65,0
69.23333333,-21.8,0
68.48333333,-21.98333333,0
68,-22.3,0
66.3,-22.7,0
47.41666667,-28.01666667,0
40.9,-25.11666667,0
32.1,-33.6,0
28.1,-34.6,0
25.28333333,-36.31666667,0
-13.15,-28.33333333,1
-34.63333333,-4.233333333,1
-39.03333333,-1.95,1
-33.03333333,5.316666667,1
-30.13333333,8.466666667,1
-43.65,23.36666667,1
-68.53333333,38.28333333,0
-84.48333333,23.91666667,1
-84.65,24.68333333,1
-89.68333333,-1.216666667,0
-109.4166667,-4.716666667,0
-112.3666667,-4.333333333,0
-133.25,-12.03333333,0
-136.7166667,-17.65,0
142.4666667,24.61666667,0
126.15,26.46666667,0
127.4166667,25.6,0
127.5666667,25.73333333,0
126.9333333,25.16666667,0
163.0333333,37.68333333,0
-77.23333333,14.45,1
-45.63333333,12.75,1
-41.25,8.716666667,1
-30.58333333,-6.116666667,1
-34.25,-9.55,1
-33.41666667,-29.41666667,1
-42.93333333,-50.1,0
-43.16666667,-50.78333333,0
-43.5,-51.51666667,0
-10.9,-46.13333333,0
-6.633333333,-44.46666667,0
24.58333333,-39.58333333,0
-5.183333333,-17.46666667,1
-5.733333333,-16.25,1
-14.28333333,-8.766666667,1
-14.6,-7.75,1
-15.73333333,-4.883333333,1
-16.43333333,-3.3,1
-20.91666667,4.666666667,1
-23.23333333,15.01666667,1
-43.63333333,27.91666667,1
-45.13333333,41.51666667,1
-45.96666667,54.2,0
-32.85,59.95,0
8.316666667,70.05,0
-17.56666667,60.93333333,0
-16.83333333,54.25,0
-21.93333333,52.58333333,0
-24.25,49.86666667,0
-16.91666667,46,0
-15.08333333,29.8,1
-25.53333333,19.88333333,1
-35.83333333,17.2,1
-40.66666667,17.48333333,1
-90.1,24.38333333,1
-92.13333333,23.58333333,1
-77.95,15.31666667,1
-97.13333333,3.066666667,0
-100.3,1.416666667,0
-106.9833333,1.716666667,0
-109.3333333,1.716666667,0
-129.0166667,1.85,0
-150.1666667,2.85,0
-177.9833333,27.66666667,0
162.2,1.216666667,0
158.8,0.433333333,0
156.7,2.35,0
142.3666667,18.6,0
132.4333333,3.516666667,0
141.3,2.066666667,0
143.7666667,1.816666667,0
157.3666667,-0.833333333,0
157.45,-1.683333333,0
155.7,-2.2,0
154.95,-2.416666667,0
147.9166667,-14.95,0
146.85,-15.91666667,0
151.45,-18.2,0
150.7833333,-16.51666667,0
148.05,-15.28333333,0
146.8666667,-16.33333333,0
146.8833333,-13.51666667,0
145.85,-14.3,0
146.8166667,-14.68333333,0
148.7833333,-15.81666667,0
149,-18.5,0
146.25,-15.33333333,0
146.2,-12.86666667,0
126.5833333,-9.633333333,0
58.16666667,-30.91666667,0
49.56666667,-36.5,0
45.65,-36.21666667,0
25.11666667,-36.98333333,0
24.95,-37.05,0
1.483333333,-33.1,0
-2.816666667,-32.03333333,0
-3.483333333,-34.2,0
-10.6,-34.45,0
-13.83333333,-33.95,0
-19.55,-33.25,0
-26.73333333,-32.2,1
-30.28333333,-31.6,1
-46.68333333,26.78333333,1
-42.98333333,9.316666667,1
-17.9,6.266666667,0
-18.23333333,6.016666667,0
-18.08333333,5.833333333,0
-15.55,-11.6,1
-37.95,-23.95,1
-15.8,-30.35,1
-34.63333333,-1.55,0
-74.45,16.13333333,1
-76.23333333,17.03333333,1
-67.96666667,30.45,1
-54.33333333,42.78333333,0
-60.48333333,42.26666667,0
-43.21666667,42.73333333,1
-39.86666667,44.15,0
-46.85,54.03333333,0
-53.1,54.71666667,0
-56.05,55.96666667,0
-54.68333333,56.71666667,0
-44.6,58.18333333,0
-41.06666667,59.13333333,0
-37.26666667,60.7,0
-33.26666667,61.93333333,0
-11.48333333,61.36666667,0
-6.216666667,65.01666667,0
-5.4,76.16666667,0
2.666666667,73.53333333,0
4.633333333,78.83333333,0
6.916666667,76.46666667,0
3.616666667,78.11666667,0
1.116666667,66.6,0
-14.2,62.13333333,0
-33.06666667,55.03333333,0
-16.96666667,48.28333333,0
-14.68333333,43.78333333,0
-15.8,43.96666667,0
-17.06666667,42.68333333,0
-13.55,39.58333333,1
-16.85,34.18333333,0
-19.6,29.48333333,1
-26.58333333,25.93333333,1
-28.85,16.53333333,1
-22.1,8.8,1
-26.65,5.1,1
-25.48333333,-0.05,1
-35.63333333,-11.13333333,1
-23.95,-22.05,0
-20.3,-27.58333333,1
-18.71666667,-33.05,0
-16.86666667,-36.55,0
-1.683333333,-31.35,0
2.183333333,-29.51666667,0
5.716666667,2.25,0
1.983333333,0.983333333,1
-1.5,-7.816666667,1
-11.8,3.05,1
-13.61666667,1.033333333,0
-26.61666667,20.16666667,1
-43.9,35.56666667,1
-47.1,55.53333333,0
-29.56666667,64.78333333,0
-1.333333333,76.81666667,0
-0.833333333,73.48333333,0
5.266666667,72.18333333,0
0.583333333,62.9,0
-3.583333333,64.83333333,0
-12.71666667,68.71666667,0
0.233333333,67.68333333,0
11.66666667,74.48333333,0
0.2,65.51666667,0
-6.116666667,68.03333333,0
-4.033333333,64.08333333,0
-11.45,60.55,0
-15.18333333,60.61666667,0
-22.26666667,49.45,0
-19.98333333,47.46666667,0
-32.58333333,44.53333333,0
-42.1,42.16666667,0
-50.83333333,26.78333333,1
-73.91666667,14.93333333,1
-72.36666667,13.93333333,1
-78.68333333,11.93333333,1
-81.7,12.26666667,1
-81.15,10.98333333,1
-80.75,11.6,1
-91.53333333,3.7,0
-169.8,10.65,0
-173.9333333,2.766666667,0
-179.4166667,0.95,0
177,-11.76666667,0
176.4333333,-14.05,0
174.5333333,-11.31666667,0
168.6833333,-10.66666667,0
167.9,-8.633333333,0
167.7666667,-8.4,0
166.75,-5.5,0
161.75,-6.266666667,0
161.3833333,-6.316666667,0
158.9666667,-7.133333333,0
160.4833333,-5.45,0
161.9666667,-3.583333333,0
163.2666667,-0.916666667,0
160.4833333,1.016666667,0
159.1833333,3.25,0
153.3,7.45,0
138.5333333,11.06666667,0
142.7166667,14.36666667,0
142.45,20.1,0
129.65,-2.516666667,0
132.3,-3.65,0
130.2333333,-9.1,0
120.5,-14.1,0
117.95,-17.66666667,0
104.9,-6.583333333,0
90.26666667,-6.733333333,0
83.33333333,4.283333333,0
85.96666667,6.683333333,0
88.73333333,11.95,0
76.36666667,6.583333333,0
73.8,5.083333333,0
76.25,3.083333333,0
78.65,3.8,0
72.38333333,-10.25,0
69.81666667,-6,0
27.61666667,-34.8,0
19.53333333,-36.33333333,0
7.416666667,-24.21666667,0
8.883333333,-19.7,1
6.05,-0.2,1
-17.91666667,16.36666667,1
-18.06666667,17.96666667,1
-20,20.06666667,1
-20.06666667,22.46666667,1
-16.35,29.65,1
-26,40.55,1
-25.7,41.53333333,1
-23.86666667,45.3,0
-25.5,49.13333333,0
-17.53333333,52.36666667,0
-15.16666667,52.66666667,0
-18.73333333,55.4,0
-15.55,58.71666667,0
-20.96666667,60.38333333,0
-22.43333333,60.8,0
-23,61.18333333,0
-25.11666667,61.55,0
-6.483333333,65.6,0
-5.116666667,75.91666667,0
-5.416666667,68.38333333,0
-14.53333333,62.85,0
-24.05,61.91666667,0
-19.33333333,17.11666667,1
-21.08333333,18.43333333,1
-19.91666667,19.86666667,1
-21.31666667,21.23333333,1
-19.2,22.65,1
-17.66666667,23.18333333,1
-19.1,24.11666667,1
-20.88333333,25.71666667,1
-19.51666667,25.71666667,1
-16.83333333,25.56666667,1
-16.91666667,25.83333333,1
-17.55,25.88333333,1
-19.05,25.91666667,1
-15.15,26.6,1
-19.13333333,26.91666667,1
-17.33333333,25.15,1
-17.2,24.88333333,1
168.8666667,-4.266666667,0
168.8833333,-5.583333333,0
123.05,-7.516666667,0
126.7333333,1.35,0
127.8333333,2.7,0
127.3666667,2.95,0
63.43333333,-6.266666667,0
90.6,-6.366666667,0
89.96666667,-6.2,0
89.8,-6.166666667,0
89.58333333,-6.116666667,0
89.16666667,-6.083333333,0
89.83333333,-6.483333333,0
89.01666667,-6.416666667,0
88.93333333,-6.35,0
89.63333333,-6.1,0
59.43333333,6.116666667,0
57.11666667,8.65,0
57.95,10.4,0
57.51666667,11.8,0
59.76666667,16.48333333,0
59.53333333,16.51666667,0
61.88333333,17.8,0
62.85,19.06666667,0
64.03333333,20.93333333,0
65.11666667,21.15,0
67.98333333,16.38333333,0
67.36666667,17.48333333,0
71.2,11.9,0
66.08333333,19.73333333,0
63.88333333,17.61666667,0
67.88333333,18.63333333,0
69.01666667,17.36666667,0
67.88333333,11.1,0
69.55,9.783333333,0
158.0333333,33.31666667,0
-20.117,16.45,1
-39.783,51.883,0
-21.93,52.567,0
13.55,-30.433,0
61.38333333,18.93333333,0
-87.355,-5.623,0
-96.33,-6.262,0
-90.52,-2.392,0
-176.45,-18.35,0
-175.54,-17.09,0
169.87,-53.63,0
167.83,-51.72,0
171.39,-50.6,0
168.93,-49.78,0
166.73,-52.42,0
169.99,-53.92,0
164.43,-54.04,0
165.41,-52.94,0
167.13,-51.93,0
119.88,-46,0
103.1,-37.64,0
105.1,-41.77,0
105.55,-43.31,0
106.45,-44.88,0
114.49,-49.5,0
114.48,-48.5,0
114.49,-48.03,0
114.14,-47.55,0
114.42,-46.45,0
114.35,-45.07,0
114.36,-43.98,0
72.15,-49.19,0
73.93,-47.48,0
100.01,-41.02,0
97.97,-38.89,0
97.54,-34,0
92.67,-34.03,0
90.69,-37.65,0
85.41,-39.89,0
82.17,-39.11,0
79.9,-38.54,0
79.92,-38.55,0
84.13,-34.81,0
100.03,-34.5,0
110.13,-46.99,0
110.18,-49.03,0
90.25,-48.28,0
90.1,-43.89,0
94.89,-42.18,0
95.08,-45.02,0
95.08,-47.13,0
95.04,-47.99,0
94.83,-49.38,0
100.06,-48.24,0
100.13,-47.24,0
100.05,-46.49,0
100.12,-45.66,0
100.02,-44.07,0
100.03,-42.45,0
99.95,-39,0
104.9,-42.01,0
105.03,-46.11,0
105.24,-48.03,0
170.06,-61.08,0
170.81,-48.67,0
174.98,-48.95,0
171.52,-51.7,0
116.0215,-18.1488,0
114.9988,-17.6428,0
114.9938,-18.245,0
113.97,-18.82,0
112.66,-20.045,0
112.989,-20.997,0
113.5,-22.129,0
112.83,-22.994,0
111.829166,-24.7445,0
112.78,-28.745,0
114.14,-30.08,0
114.589,-30.99,0
121.026,-14.00916,0
120.7096,-14.70966,0
120.958,-14.9161,0
108.51,-24.46,0
108.53,-23.737,0
110.5066,-19.41,0
112.7378,-12.2466,0
114.28,-12.379,0
112.9485,-29.349,0
114.2728,-14.81,0
113.1993,-16.5785,0
113.3356,-16.91,0
114.25766,-16.9268,0
115.265,-16.91,0
115.005,-16.009,0
116.337166,-18.7988,0
116.39,-18.96,0
112.943,-29.296,0
113.3886,-28.717,0
113.1595,-28.3925,0
111.33,-26.979,0
108.82,-24.5846,0
108.4876,-24.747,0
177.36,-37.3,0
177.44,-36.93,0
173.42,-44.53,0
174.08,-47.04,0
79.49,-46.68,0
90.11,-46.07,0
100.08,-49.92,0
128.77,-49.02,0
145.8,-47.15,0
160.45,-13.25,0
154.5833333,-8.066666667,0
53.28,-44.98,0
50.52,14.45,0
94.15,11.77,0
93.13,14.52,0
76.72,7.05,0
60.68333333,19.21666667,0
59.56666667,20.7,0
72.67,-48.6,0
73.39,-47.64,0
96.46,-46.02,0
115.67,-48.88,0
79.42,-42.5,0
90.08,-44.67,0
90.28,-41.72,0
90.1,-38.86,0
79.84,-43.51,0
97.71,-31.62,0
-81.995,-1.513,0
145.23,-9.49,0
167.23,-21.41,0
164.9666667,-23,0
176.39,-12.53,0
178,-40.4,0
172.03,-46,0
175.06,-45.96,0
177.99,-45.99,0
175.99,-45.39,0
177.06,-45.03,0
175.07,-46.47,0
174.98,-44.29,0
-177.92,-46.6,0
-177.99,-49.67,0
-178.5,-39.94,0
179.5,-42.53,0
-105.2333333,-29.36666667,0
-162.9166667,-11.18333333,0
-163.3,-10.58333333,0
157.9666667,-14.5,0
153.85,-12.41666667,0
152.8333333,0,0
112.75,-19.06666667,0
-85.81666667,-1.516666667,0
-85.82,-1.52,0
169.1833333,-26,0
174.05,-16.41666667,0
-177.6,-24.23333333,0
90.03333333,9.133333333,0
-89.42,-3.12,0
-103.3,-1.65,0
-103.63,-1.65,0
-87.75,-2.87,0
70.25,12.85,0
72.8,7.283333333,0
76.2,5.883333333,0
-85.98,-2.42,0
-11.91,-1.35,1
-10.2,-5.03,1
0.36,-5.41,1
-81.499,-20.878,0
145.24,-46.45,0
146.28,-45.15,0
149.05,-44.53,0
158.7666667,-1.6,0
177.29,-35.85,0
-171.5,-41.58,0
180,-40.03,0
-99.4666667,-3.5,0
-86.32,-0.42,0
145.99,-45.87,0
144.62,-42.31,0
-87.782,-1.897,0
-82.568,-1.913,0
-81.965,-1.313,0
-81.933,-1.35,0
-81.783,-1.358,0
-81.68,-1.35,0
-81.583,-1.337,0
179.5,-45.08,0
179.5,-44.5,0
176.91,-42.72,0
-126.2,-2.85,0
-82.07,-3.33,0
-83.93333333,-3.416666667,0
-83.93,-3.58,0
-110.3833333,-17.01666667,0
-90.47,-1.83,0
-93.37,-5.37,0
-104.7333333,-6.316666667,0
-104.73,-6.32,0
-109.42,-4.72,0
-12.81,-10.06,1
-14.61,-7.75,1
-17.26,-0.55,1
157.3666667,-0.083333333,0
152.33,-17.22,0
156.65,-10.66666667,0
77.58333333,5.116666667,0
-23.15,-0.2,1
168.8333333,-11.88333333,0
161.35,-15.23333333,0
176.0666667,-17.66666667,0
-82.067,-0.467,0
179.37,-42.23,0
178.97,-42.85,0
179.08,-44.69,0
-91.67,-1.98,0
119.75,18.27,0
115.7,20.68,0
115.78,20.333,0
115.96,20.1,0
117.38,20.117,0
118.48,21.515,0
113.2,19.33,0
113.55,18.95,0
113.64,18.658,0
113.78,18.127,0
114.9,16.708,0
115.17,17.348,0
112.9,16.093,0
113.41,16.288,0
111.53,14.758,0
115.31,10.898,0
115.08,11.622,0
115.29,11.138,0
115.56,10.12,0
112.33,8.507,0
112.08,7.182,0
112.67,6.167,0
112.21,6.158,0
112.55,6.157,0
119.35,12.833,0
118.5,11.2,0
117.967,10.333,0
116.95,8.75,0
-96.33,-6.16,0
-90.52,-2.24,0
-87.21,-3.37,0
-113.53,-7.47,0
-101.55,-7.38,0
106.517,-44.883,0
114.483,-48.5,0
114.433,-47.55,0
-117.585,31.265,0
-117.364,32.073,0
-118.125,32.476,0
-118.803,33.633,0
-118.8,32.801,0
-119.958,32.859,0
-118.23,30.28,0
-118.02,28.47,0
-114.02,4.03,0
127.33,28.55,0
128.32,27.93,0
129.12,28.55,0
129.77,27.93,0
127.85,25.68,0
129.57,27.98,0
130.5,29.33,0
109.833,9.933,0
115.617,8.233,0
115.133,9.183,0
114.017,9.333,0
113.733,9.483,0
154.583,-8.067,0
167.7255,51.268,0
-95.292,15.71,0
-86.449,5.8465,0
-86.704,4.6137,0
-86.486,3.2123,0
-81.995,-0.5134,0
-85.005,4.1198,0
-84.113,7.3167,0
167.768,51.199,0
-86.145,0.598,0
127.33,28.01,0
-102.77,-3.42,0
111.383,11.917,0
119.5,20.5,0
115.5,18.5,0
160.667,34.783,0
-66.933,-56.833,0
130.933,28.65,0
-86.85,-1.42,0
-85.17,1.27,0
-82.15,0.82,0
-83.93,3.87,0
-91.25,1.82,0
-101.72,3.33,0
-93.95,14.83,0
-115,21.02,0
-95.65,0.1,0
-104.83,-1.63,0
-107,10.05,0
-94.47,4.98,0
-94.13,1.82,0
-132.62,27.88,0
-115.53,4.73,0
-103.15,5.53,0
125.62,24.62,0
125.22,25.15,0
123.97,24.75,0
126.23,24.07,0
125.93,24.32,0
126.35,23.98,0
126.28,24.03,0
126.18,24.12,0
125.78,24.43,0
125.15,25.25,0
127.65,25.17,0
127.58,25.25,0
127.47,25.33,0
129.45,27.03,0
129.37,27.15,0
129.68,27.38,0
130,28.4,0
130.67,28.87,0
128.72,31.67,0
131,28.7,0
127.2,28.57,0
124.45,23.82,0
124.42,24.02,0
127.28,28.52,0
126.2,27.68,0
125.67,26.55,0
124.83,26.15,0
123.73,24.55,0
124.32,24.92,0
131.85,30.92,0
131.5,30.32,0
131.47,30.1,0
128.98,32.07,0
129,31.92,0
128.17,30.82,0
128.67,26.15,0
124.72,25.33,0
124.5,23.92,0
-76.538,-46.317,0
-76.955,-50.657,0
-74.319,-41.297,0
-73.533,-33.277,0
-73.652,-32.591,0
-73.345,-23.606,0
-73.345,-23.193,0
-81.436,-21.359,0
-79.04,-18.085,0
-78.109,-17.035,0
-77.098,-16.127,0
-76.6,-46.883,0
-76.667,-46.35,0
-116.82,29.87,0
128.95,26.97,0
110.5,8.5,0
110.5,12.5,0
109.5,7.5,0
126.2,27.9,0
158.8,0.433,0
142.383,1.883,0
144.85,14.517,0
148.433,15.983,0
143.067,17.667,0
135.75,25.5,0
135.333,25.9,0
132.567,27.95,0
130.833,29.65,0
140.15,27.117,0
139.967,28.433,0
139.867,30.833,0
140.433,31.983,0
128.9,29.317,0
134.133,28.533,0
126.117,27.467,0
127.967,24.667,0
122.883,25.517,0
177.9,35.317,0
177.567,35.483,0
171.9,35.283,0
151.1,31.567,0
-88.62,12.58,0
-85.1,4.25,0
-118.47,3.17,0
-85.27,5.7,0
-82.08,6.1,0
-81.7,2.47,0
-84.28,6.95,0
-87.28,1.08,0
-89.35,0.95,0
-90.32,2.73,0
-85.13,2.83,0
-80.63,3.83,0
-85.43,6.9,0
-87.3,5.3,0
-88.45,3.68,0
-86.27,3.03,0
-100.18,7.3,0
-102.67,9.5,0
-119.7,13.5,0
-136.2,2.53,0
-110.48,0.04,0
-110.577,2.755,0
-110.573,1.022,0
-95.07,-3.01,0
-90.823,-3.092,0
-89.862,1.485,0
-89.727,2.605,0
-110.498,-3.002,0
-86.48,0.1,0
-86.55,2.98,0
-81.056,0.12,0
-105,-13.68,0
-89.693,3.475,0
-106.94,-6.38,0
-94.15,-3.78,0
-85.418,-1.138,0
-85.112,-1.065,0
-85.362,6.39,0
-77.563,-16.443,0
-113.35,-31.15,0
24.3,36.5,0
14.23,38.231,1
14.018,38.157,1
13.269,38.215,1
13.346,38.247,1
3.88,42.38,0
4.16,42.23,0
12.28,36.68,0
4.83,42.85,0
3.31,42.45,0
13.34,39.41,0
4.65,42.78,0
4.95,42.4,0
5.1,42.93,0
5.06,42.98,0
4.8,42.77,0
4.82,42.83,0
-4.66,35.55,0
-4.4,35.98,0
14.3,38.49,0
13.34,39.4,0
15.05,39.1,0
13.21,40.33,0
11.43,40.35,0
11.49,36.47,0
17.18,38.06,0
17.59,41.31,0
-3.889,36.45,0
-3.28,36.15,0
-2.12,36.11,0
-1.23,36.2,0
26.58,35.66,1
33.45,32.14,0
34.21,32.04,0
34.23,32.47,0
32.42,33.4,0
32.38,33.02,0
32.35,32.41,0
17.971,41.505,0
28.2,35.292,0
-2.621,36.143,1
-1.573,36.19,1
3.48,42.48,0
27.917,33.73,0
23.417,34.5,0
18.03,38.2,0
0.5,37.58,0
29.29,32.17,1
23.09,33.24,1
29.61,31.55,1
2.64,36.74,1
2.55,36.98,1
19.94,39.16,1
-2.67,35.49,1
-2.89,35.82,1
19.92,38.57,1
13.03,35.85,1
13.32,36.49,1
10.78,38.64,1
10.59,38.93,0
9.28,39.03,1
26.83,36.08,0
27.3,35.917,0
-70.5952,-23.9998,0
